,brand,model_listing,price,shipping
0,DELL,"Refurbished: Refurbished Dell Grade A Precision M4700 15.6"" Laptop, Intel Core I7-3720QM 2.6 GHz, 8GB Memory, 512G SSD, DVD, 1G DG, WIFI, Windows 10 Home 64-bit (Multi-language), 1 Year Warranty",$541.99,$2.99 Shipping
1,Lenovo,"Refurbished: Lenovo Laptop T460 Intel Core i5 6300U (2.40 GHz) 16 GB Memory 1000 SSD 14.0"" Windows 10",$590.99,Free Shipping
2,DELL,"Refurbished: DELL Laptop E7270 Intel Core i5 6300U (2.40 GHz) 16 GB Memory 1000 SSD 12.5"" Windows 10",$494.99,$2.99 Shipping
3,DELL,"Refurbished: Refurbished Dell Grade A Precision M4700 15.6"" Laptop, Intel Core I7-3720QM 2.6 GHz, 8GB Memory, 1T SSD, DVD, 1G DG, WIFI, Windows 10 Home 64-bit (Multi-language), 1 Year Warranty",$579.99,$2.99 Shipping
4,Lenovo,"Refurbished: Refurbished Lenovo Grade A ThinkPad T450 Laptop, Intel Core I5 5300U 2.3GHz, 8G DDR3L, 1T, WIFI, 14INCH , Win 10 Home 64-bit Multi-Language, 1 Year Warranty",$413.99,$2.99 Shipping
5,HP,"Refurbished: HP Grade A Elitebook Folio 9480M 14.0"" Laptop Intel Core i5 4th Gen 4310U (2.00 GHz) 16 GB DDR3L 512 GB SSD WIFI Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$479.99,$2.99 Shipping
6,DELL,"Refurbished: Refurbished Dell Latitude E6320 13.3"" Intel Core i7-2620M 2.7GHz 8GB DDR3 1TB DVD Windows 10 Professional 64 Bits 1 Year Warranty",$384.99,$2.99 Shipping
7,HP,"Refurbished: Refurbished HP Grade A Zbook 15 G2, Intel Core I7-4810MQ 2.8 GHz, 16GB Memory, 1T, DVDRW, 1G GDDR5 DG, WIFI, Windows 10 Pro 64-bit (Multi-language), 1 Year Warranty",$629.99,$2.99 Shipping
8,HP,"Refurbished: HP Grade A Probook 640G1 14.0"" Laptop Intel Core i5 4th Gen 4200M (2.50 GHz) 16 GB DDR3L 256 GB SSD WIFI Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$449.99,$2.99 Shipping
9,HP,"Refurbished: HP Laptop 8440P Intel Core i5 2.40 GHz 4 GB Memory 256 GB SSD 14.1"" Windows 10 Pro 64-Bit",$259.99,$2.99 Shipping
10,Lenovo,"Refurbished: Lenovo Grade A ThinkPad T460 14.0"" Laptop Intel Core i5 6th Gen 6300U (2.40 GHz) 16 GB DDR3L 480 GB SSD WIFI Bluetooth Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$541.99,$2.99 Shipping
11,DELL,"Refurbished: Refurbished Dell Latitude 3330 13.3"" Intel Core i3-2375M 1.5GHz 4GB DDR3 320GB Windows 10 Professional 64 Bits 1 Year Warranty",$273.99,$2.99 Shipping
12,DELL,"Refurbished: DELL Grade A Laptop E5570 Core i7 6820HQ (2.70 GHz) 16 GB Memory 1000 SSD 15.6"" Windows 10",$770.99,$2.99 Shipping
13,HP,"Refurbished: HP Grade A Probook 640G2 14.0"" Laptop Intel Core i5 6th Gen 6300U (2.40 GHz) 16 GB DDR4 500 GB DVD WIFI Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$466.99,$2.99 Shipping
14,HP,"Refurbished: Refurbished HP Grade A Elitebook 745G2 14"" Laptop, AMD A8 Pro-7150B 1.9 GHz, 8GB Memory, 1T SSD, WIFI, Windows 10 Home 64-bit (Multi-language), 1 Year Warranty",$444.99,$2.99 Shipping
15,DELL,"Refurbished: DELL Laptop E7440 Core i7 4600U (2.10 GHz) 16 GB Memory 1000 SSD 14.0"" Windows 10",$549.99,$2.99 Shipping
16,HP,"Refurbished: HP Grade A Probook 640G1 14.0"" Laptop Intel Core i5 4th Gen 4200M (2.50 GHz) 8 GB DDR3L 512 GB SSD WIFI Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$389.99,$2.99 Shipping
17,Lenovo,"Refurbished: Refurbished Lenovo Grade A ThinkPad T450 Laptop, Intel Core I5 5300U 2.3GHz, 8G DDR3L, 1T SSD, WIFI, 14INCH , Win 10 Home 64-bit Multi-Language, 1 Year Warranty",$511.99,$2.99 Shipping
18,DELL,"Refurbished: Refurbished Dell Latitude E6320 13.3"" Intel Core i5-2520M 2.5GHz 8GB DDR3 1TB DVD Windows 10 Professional 64 Bits 1 Year Warranty",$319.99,$2.99 Shipping
19,HP,"Refurbished: HP Laptop ZBook 14 G2 Core i7 5600U (2.60 GHz) 8 GB Memory 1000 SSD 14.0"" Windows 10",$563.99,$2.99 Shipping
20,HP,"Refurbished: HP Grade A Probook 640G2 14.0"" Laptop Intel Core i5 6th Gen 6300U (2.40 GHz) 8 GB DDR4 1 TB DVD WIFI Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$432.99,$2.99 Shipping
21,Lenovo,"Refurbished: Refurbished Lenovo Grade A ThinkPad T440P Laptop, Intel Core I5 4300M 2.6GHz, 4G DDR3L, 120G SSD, WIFI, DVD, 14INCH , Win 10 Pro 64-bit Multi-Language, 1 Year Warranty",$362.99,$2.99 Shipping
22,Lenovo,"Refurbished: Refurbished Lenovo N22 Chrome 11.6"" Intel Celeron N3050 1.60GHz 4GB DDR3 16GB SSD Chorme OS 1 Year Warranty",$169.99,$2.99 Shipping
23,DELL,"Refurbished: DELL Laptop E7450 Core i7 5600U (2.60 GHz) 16 GB Memory 1000 SSD 14.0"" Windows 10",$559.99,$2.99 Shipping
24,HP,"Refurbished: HP Laptop 840 G1 Intel Core i5 4th Gen 4300U (1.90 GHz) 16 GB Memory 240 GB SSD Intel HD Graphics 4400 14.0"" Windows 10 Pro 64-Bit",$377.99,$2.99 Shipping
25,DELL,"Refurbished: Dell Grade A Latitude E7250 12.5"" Laptop Intel Core i5 5th Gen 5300U (2.30 GHz) 8 GB DDR3L 512 GB SSD Windows 10 Home 64-bit (Multi-language) 1 Year Warranty",$398.99,$2.99 Shipping
26,Lenovo,"Refurbished: Lenovo Laptop T460S Intel Core i5 6300U (2.40 GHz) 16 GB Memory 480 SSD 14.0"" Windows 10",$490.99,$2.99 Shipping
27,DELL,"Refurbished: Dell Grade A Latitude 3340 13.3"" Laptop Intel Core i5 4th Gen 4210U (1.70 GHz) 4 GB DDR3L 480 GB SSD Windows 10 Home 64-bit (Multi-language) 1 Year Warranty",$368.99,$2.99 Shipping
28,DELL,"Refurbished: Refurbished Dell Latitude E6520 15.6"" Intel Core i5-2520M 2.5GHz 4GB DDR3 1TB DVD Windows 10 Professional 64 Bits 1 Year Warranty",$320.99,$2.99 Shipping
29,DELL,"Refurbished: Refurbished Dell Grade A Precision M4700 15.6"" Laptop, Intel Core I7-3720QM 2.6 GHz, 16GB Memory, 1T SSD, DVD, 1G DG, WIFI, Windows 10 Pro 64-bit (Multi-language), 1 Year Warranty",$666.99,$2.99 Shipping
30,Lenovo,"Refurbished: Lenovo Grade A ThinkPad T460 14.0"" Laptop Intel Core i5 6th Gen 6300U (2.40 GHz) 8 GB DDR3L 480 GB SSD WIFI Bluetooth Windows 10 Home 64 bits (Multi-language) 1 Year Warranty",$474.99,$2.99 Shipping
31,DELL,"Refurbished: DELL Laptop E7250 Intel Core i5 5300U (2.30 GHz) 16 GB Memory 1000 SSD 12.5"" Windows 10",$490.99,$2.99 Shipping
32,HP,"Refurbished: HP Laptop EliteBook 840 G1 Intel Core i5 4th Gen 4300U (1.90 GHz) 8 GB Memory 500 GB HDD 14.0"" Windows 7 Professional 64-Bit",$329.99,$2.99 Shipping
33,Toshiba,"Refurbished: TOSHIBA Laptop Portege Z30-C Core i7 6600U (2.60 GHz) 8 GB Memory 256 SSD 14.0"" Windows 10",$427.99,$2.99 Shipping
34,DELL,"Refurbished: DELL Laptop E6420 Intel Core i5 2nd Gen 2520M (2.50 GHz) 8 GB Memory 750 GB HDD Intel HD Graphics 3000 14.0"" Windows 10 Pro 64-Bit",$292.99,$3.99 Shipping
35,HP,"Refurbished: HP Grade A EliteBook 840G1 14.0"" Laptop Intel Core i7 4th Gen 4600U (2.10 GHz) 16 GB DDR3L 500 GB Windows 10 Home 64-bit (Multi-language) 1 Year Warranty",$471.99,$2.99 Shipping
